user_id:token	item_id:token	rating:float	timestamp:float
867	1159	5	880078796
224	469	1	888104219
234	485	3	892079434
561	53	3	885810538
655	59	4	887564613
581	1375	5	879641787
510	330	2	887667808
323	1048	3	878739594
735	331	3	876698022
239	12	5	889178729
174	1032	3	886515591
373	494	4	877099178
459	597	3	879563270
911	381	5	892839846
249	188	4	879641067
345	1007	5	884994119
514	275	5	875463028
303	5	2	879484534
673	292	4	888787376
817	329	4	874815649
145	1273	5	875272196
435	63	2	884133757
90	8	5	891383424
788	828	3	880869396
31	504	5	881548110
478	946	2	889396917
497	364	3	879363233
655	1421	3	887523477
393	544	3	887745135
130	346	4	884623704
405	810	1	885548094
606	333	5	887059213
437	95	4	880143315
484	1016	4	883402866
655	722	1	887431047
270	7	4	876954004
178	495	4	882827870
577	470	5	880475245
222	1044	4	881060578
194	376	2	879528752
380	196	4	885479777
276	201	5	889174849
290	1028	3	880732365
332	291	4	887938439
130	808	5	878537631
555	244	5	879962642
393	396	1	889730514
535	1063	4	879618613
58	381	4	890321652
773	100	4	888539347
10	700	4	877892277
846	642	5	883950220
593	845	3	875671033
7	226	5	891353614
506	878	3	874872812
417	5	4	879648593
870	1118	3	881001249
264	702	4	886123531
525	111	4	881086051
534	300	4	877807486
682	42	5	888518979
503	187	5	880383625
454	260	1	888000454
248	589	4	884534968
122	1045	4	879270605
347	158	3	881654773
592	680	1	882607690
708	871	1	892719101
694	481	4	875727781
10	697	3	877888677
885	1221	3	885714362
712	625	3	874956516
13	630	2	886302261
268	239	3	875310491
527	1333	3	879456104
804	720	3	879445072
119	287	4	874775465
484	89	4	891195298
72	237	3	880036346
398	1126	4	875722533
128	280	1	879968579
104	269	5	888441878
908	55	3	879722334
290	1035	4	880475782
860	344	3	887028250
363	698	2	891495987
897	925	5	879993739
406	198	2	879793179
389	845	4	879916053
627	97	2	879529958
394	627	5	880888972
883	956	4	891717885
524	215	2	884636735
312	618	5	891698300
861	10	3	881274739
13	917	4	892015104
59	90	2	888206363
429	277	4	882386096
305	172	4	886323757
489	338	3	891448200
17	276	4	885272654
416	419	4	892441448
405	1581	1	885548579
721	406	1	877154989
561	174	4	885808053
627	697	5	879530042
715	193	5	875965127
5	363	3	875635225
693	131	3	875484953
13	347	5	885185824
838	173	5	887065782
181	112	1	878962955
352	39	5	884289728
899	25	3	884120249
234	156	2	892078936
840	884	5	891203087
332	264	3	893027312
847	79	4	878941588
424	989	2	880859084
221	1267	3	875246459
457	485	4	882396832
795	2	3	883252599
373	163	4	877098891
200	226	4	884130085
397	338	4	882839517
457	1039	5	882397934
148	529	5	877398901
199	324	1	883782509
872	350	3	888478840
666	525	4	880139467
195	558	3	890589408
458	939	4	886398187
244	235	1	880604910
109	291	3	880571801
388	508	3	886436930
294	1081	3	889242328
712	776	4	874730155
236	204	3	890118393
933	39	3	874854100
271	625	3	885849606
747	408	5	888639481
399	890	2	882340517
393	395	3	889731753
586	1046	3	884064912
104	325	1	888442552
255	860	2	883216748
94	155	2	891723807
303	326	2	879466116
897	409	4	879993553
233	482	4	877661437
741	401	3	891457483
174	162	5	886514108
727	67	4	883712652
368	17	5	889783562
194	498	3	879521595
932	491	5	891249621
653	967	2	880153123
823	128	2	878438733
703	993	4	875242787
774	545	1	888555864
515	286	2	887660131
72	97	4	880036638
417	771	3	879649368
546	816	3	885141411
255	448	3	883216544
870	384	3	875680597
365	7	2	891304213
200	1139	3	884130484
648	70	2	884881592
888	792	5	879365054
57	1095	2	883698062
773	1187	3	888540020
224	949	3	888104057
161	1266	2	891170745
916	781	3	880845451
407	519	4	875042466
358	357	4	891270405
490	151	1	875428185
747	392	3	888734178
87	27	4	879876037
462	289	5	886365837
889	252	3	880177503
805	396	4	881695396
943	386	1	888640186
757	771	2	888467160
798	603	3	875743267
451	875	2	879012721
548	642	4	891044538
500	1012	4	883865021
666	116	4	880313270
85	531	4	879454112
385	528	4	879470274
21	948	1	874951054
74	150	3	888333458
322	194	5	887313850
901	732	5	877132578
663	948	4	889492258
435	649	3	884133330
887	710	5	881380709
919	284	3	875289280
529	325	3	882535693
450	76	3	882395913
339	709	5	891032982
381	517	4	892696557
458	1070	4	886395963
279	151	4	875249259
206	314	1	888179948
697	1022	1	882621523
474	48	4	887923923
307	463	5	879283786
927	1035	4	879199030
28	195	4	881957250
235	792	4	889655490
622	1149	3	882592314
92	456	2	888469668
405	697	1	885545883
617	573	4	883789590
835	606	5	891033200
626	681	1	878771477
387	418	3	886483669
130	1017	3	874953895
303	44	4	879484480
896	801	2	887161564
517	538	4	892607155
305	921	5	886324410
106	684	4	881452763
869	596	3	884491734
299	487	5	889501230
885	383	2	885713939
826	391	4	885690854
417	1288	1	879646741
892	208	4	886609029
806	1010	3	882385806
109	823	3	880572296
664	466	4	876526519
416	197	5	893213103
659	636	3	891387400
130	420	5	876252472
213	56	5	878955635
409	429	5	881107817
561	645	3	885808767
390	990	4	879693608
893	260	2	874828296
750	323	3	879445877
459	300	4	879561574
686	198	5	879546443
92	304	4	888469716
676	1527	1	892685657
880	1267	4	880242356
497	145	4	879362382
379	729	4	880961621
361	49	3	879441179
437	165	4	881002324
21	322	3	874951005
650	140	2	891389132
186	1083	1	879023599
599	255	5	880951479
747	1203	5	888639685
429	498	5	882384796
223	749	4	891549049
189	157	4	893265865
343	530	5	876405633
592	1009	3	882608662
271	148	3	886106165
561	199	4	885809939
934	239	4	891194802
940	213	4	885921597
790	105	2	884462907
320	554	4	884751288
436	23	4	887770064
897	188	5	879991493
287	426	3	875336743
546	672	3	885141438
825	593	3	880755468
619	174	4	885953992
457	470	5	882398204
92	54	3	875656624
729	894	1	893286511
588	164	5	890026262
367	769	3	876690077
10	186	4	877886722
839	326	4	875751519
405	806	1	885545974
244	886	5	880601905
704	435	4	891397058
224	704	3	888103812
566	1065	5	881650709
918	417	2	891988521
630	1047	4	885667200
299	792	4	889503112
515	748	2	887660131
308	313	3	887736408
487	140	3	883531085
397	108	4	885350045
62	20	4	879372696
106	463	3	881453413
375	583	2	886622131
537	343	2	886029153
790	7	4	884461796
682	940	2	888521907
409	1021	4	881168603
934	550	4	891193097
222	1011	4	881061049
295	629	5	879518780
94	746	4	891721716
694	654	4	875727099
622	1408	1	882672922
835	484	4	891034219
38	1033	5	892432531
294	322	1	889243393
40	310	3	889041283
823	1046	3	878439467
332	934	2	887938886
269	142	1	891451570
344	5	3	884901533
405	1076	2	885549044
620	379	4	889987656
137	1117	2	881433435
94	1221	3	891721216
896	450	1	887161728
542	410	4	886532971
435	53	3	884133447
174	1033	1	886515591
650	530	4	891372233
378	576	3	880333027
346	879	5	886273570
365	275	4	891304019
804	755	3	879445305
551	245	3	892775723
682	685	3	888522541
848	520	5	887039329
95	431	3	879196629
354	65	4	891218046
716	132	5	879796438
248	127	5	884535084
901	91	1	877131817
504	632	3	887837701
234	1456	4	892335142
803	269	5	880054592
809	286	4	891036809
890	514	5	882402478
276	567	3	874792794
338	301	4	879437655
642	168	5	885842943
45	764	4	881015310
153	265	4	881371032
311	101	4	884366397
327	202	4	887822400
72	582	4	880036783
457	239	5	882397267
87	1028	4	879876946
417	669	2	880953014
690	284	4	881178442
655	966	3	887477409
634	410	4	877017872
561	489	4	885807743
630	535	4	885667624
639	958	4	891241052
707	238	4	886286764
506	1089	1	889979761
85	508	2	879453040
454	836	2	888266785
95	186	5	880573288
608	690	4	880402527
13	787	3	882141582
346	977	3	875264110
452	1403	1	875875272
648	229	4	884882802
235	70	5	889655619
776	509	5	891628773
389	584	4	879991512
478	79	4	889388743
425	636	4	878738596
782	885	3	891498766
326	663	1	879877159
564	121	4	888730534
448	312	1	891888653
919	1284	3	875289566
172	485	3	875538028
346	68	3	874951062
334	905	1	891547612
95	472	5	879197329
314	731	4	877892099
274	877	3	878944543
75	1017	5	884050502
851	987	1	875730601
314	765	3	877889480
13	138	1	882399218
214	582	3	891544236
290	98	4	880474235
607	107	4	883879756
450	373	3	887834953
243	162	4	879988459
13	776	2	882398934
363	737	1	891497174
450	139	5	882812558
174	80	1	886515210
271	414	4	885849470
828	971	4	891380167
890	214	4	882916588
206	1430	1	888179980
576	319	3	886985695
559	1401	3	891034172
851	331	3	877830970
399	772	4	882343358
712	59	2	874730420
437	698	2	880142426
885	95	4	885714933
918	499	4	891986775
903	357	5	891032872
674	304	3	887762296
916	523	3	880844511
616	349	4	891224748
711	82	3	879994632
92	78	3	876175191
757	455	3	888445035
87	1041	4	879877007
675	321	2	889488708
224	178	4	888082468
749	685	4	878848137
405	217	1	885548385
727	775	4	883713147
717	250	1	884715146
83	77	4	880308426
521	1022	4	884475591
588	88	5	890024730
318	142	4	884496219
23	59	4	874785526
294	538	5	889241562
613	1157	2	891227204
889	207	3	880179785
734	166	3	891022849
345	747	3	884993139
11	110	3	891905324
325	182	3	891478835
442	39	3	883390466
846	429	2	883947819
389	429	4	879991352
429	629	3	882387163
788	657	4	880868277
434	1152	5	886724633
99	105	2	885679353
184	512	4	889908716
311	306	4	884363791
715	265	5	875964105
394	386	3	881058897
406	701	5	879446269
230	140	3	880484320
599	1277	4	880952496
181	1384	1	878962052
345	481	3	884916260
58	950	1	892242020
115	644	3	881172183
331	491	3	877196383
280	388	2	891702486
405	60	1	885549589
906	9	4	879434846
360	286	5	880353526
180	356	3	877442079
536	648	3	882359678
500	639	4	883875195
870	690	2	886372265
70	169	4	884149688
145	563	3	877343280
782	687	2	891498865
184	283	5	889913687
378	370	2	880333494
13	223	5	882139901
498	1131	3	881955866
712	420	3	874957140
35	1025	3	875459237
425	841	1	878738597
185	447	4	883526268
733	258	3	879535011
786	15	3	882841855
507	1089	5	889966088
249	317	5	879572106
774	189	2	888557987
887	8	4	881380025
279	41	2	875313646
796	693	3	893188650
466	188	3	890284766
43	625	4	883956146
934	602	3	891195063
723	178	3	880498938
478	1048	4	889388357
405	75	2	885546069
311	76	4	884365140
807	503	3	892530004
276	29	3	874796373
553	655	4	879949289
798	585	3	875743912
922	699	3	891449048
59	198	5	888204389
936	289	5	886831769
457	45	5	882397133
399	1279	3	882341625
577	1046	4	880475226
343	1008	4	876403418
383	641	4	891192778
234	488	4	892078386
823	31	5	878439038
825	619	4	880756834
848	42	2	887040097
404	300	4	883790749
387	953	2	886484012
5	367	3	875636281
451	1026	1	879012773
524	978	3	884628212
87	154	4	879876564
712	622	4	874730293
897	568	5	879992216
627	26	3	879530824
621	25	4	880738699
298	603	5	884125093
409	632	3	881107902
62	249	2	879372479
268	184	4	875310524
529	269	3	882534996
279	1266	1	875308843
870	952	3	880584584
43	580	3	883956417
488	521	3	891294942
303	540	1	879543679
152	596	2	880148941
291	250	4	874805927
671	779	3	884036683
271	47	3	885849386
96	1232	5	884404017
56	969	3	892683303
280	182	3	891700276
630	295	4	885666875
168	259	2	884287073
934	449	4	891194900
280	94	2	891702028
870	704	3	879714532
893	724	3	874830160
336	864	1	877757837
664	522	3	876525998
682	351	4	888518468
828	512	5	891037948
642	728	4	886131674
804	932	3	879444077
268	699	3	875744712
181	983	2	878963038
71	475	5	877319330
316	730	4	880853775
493	647	4	884131287
465	134	4	883530133
796	28	3	892662523
312	1192	3	891699491
921	1032	5	879381199
328	809	4	885048895
305	469	2	886323757
223	535	3	891549876
874	654	5	888633311
690	47	1	881179469
532	619	5	889235367
846	720	4	883949643
929	589	5	880817708
834	342	2	890860334
531	332	4	887048813
714	471	4	892777903
405	781	5	885547447
303	277	3	879468547
698	220	3	886367874
308	238	5	887736843
788	1518	3	880871394
656	903	2	892318777
614	147	5	879464332
780	659	4	891363756
207	294	3	875504669
853	332	3	879364822
534	926	4	877807780
314	585	2	877890381
450	345	2	884906309
256	989	5	882150192
310	251	5	879436035
222	403	3	878183481
487	313	3	883439795
399	93	3	882512192
291	1376	3	874834323
447	11	4	878856208
51	679	3	883498937
642	94	2	885605909
868	566	1	877111394
655	645	3	887474288
269	315	4	891446132
151	709	5	879524778
49	1018	2	888066755
465	929	3	883530818
128	425	5	879967197
886	43	2	876033134
314	724	2	877888117
15	685	4	879456288
92	561	3	875812413
704	209	3	891397667
663	655	4	889493869
595	826	1	886921819
532	982	3	888631077
256	460	4	882153987
537	526	3	886031720
290	755	4	880475218
774	778	5	888556046
691	772	5	875543281
528	1254	3	886812920
200	99	5	884128858
223	321	1	891548920
476	319	1	883365561
308	50	5	887737431
115	772	4	881171273
724	989	1	883757874
83	977	3	880307382
95	216	5	880573287
790	1185	2	885158257
300	261	3	875650018
365	1420	2	891303454
405	543	1	885549407
749	429	4	878847461
330	72	5	876547087
145	216	5	875272694
313	102	3	891030189
503	83	5	880383098
749	155	2	878849829
660	527	3	891200073
833	108	2	875036102
294	483	4	889854323
311	702	3	884365284
457	554	4	882549682
886	558	3	876031656
342	100	5	874984207
716	485	5	879795375
804	195	5	879442538
686	451	4	879546847
6	472	1	883600003
671	201	3	884204509
235	230	4	889655162
804	49	2	879447476
892	403	3	886610372
26	841	2	891380200
524	582	3	884635326
615	855	4	879448088
250	469	4	878091772
382	9	4	875946830
201	537	3	884141053
144	173	5	888105902
256	829	4	882153751
144	516	2	888105197
526	1007	3	885682657
251	64	5	886271640
405	790	1	885547360
592	255	4	882608915
567	299	4	882426350
798	1049	3	875638150
845	900	3	885409719
798	1540	4	875743576
84	744	4	883449965
385	811	4	879443315
593	5	4	875671525
654	300	5	887863017
145	685	4	875271229
94	1011	4	891722214
375	233	4	886621985
759	332	4	881476516
202	516	4	879726778
270	722	4	876955689
341	881	5	890757961
320	1011	3	884748978
428	750	5	885943651
267	518	5	878971773
493	1013	1	884131777
28	441	2	881961782
795	95	4	881529851
846	802	2	883949508
385	485	4	879446591
615	629	4	879449184
130	819	3	874953825
276	128	4	874792436
378	220	2	880044944
295	743	4	879518674
799	690	3	879253668
468	642	3	875291403
178	454	4	882827247
894	887	4	880993374
557	1244	2	880485863
389	923	5	880087151
294	323	3	877818729
99	282	3	885678753
749	1337	3	882804605
301	120	2	882079423
293	616	3	888907753
144	1010	3	888104834
846	576	4	883950186
328	665	2	885048801
746	523	3	885075497
660	64	3	891199035
782	349	3	891498720
82	1134	2	884714402
506	478	4	874873067
145	17	3	875272132
454	972	2	888267128
459	846	4	879563435
831	591	4	891355004
201	93	5	884113662
699	473	3	880696344
640	189	5	874778181
447	147	4	878854678
83	407	1	891182532
455	934	3	879110260
57	760	2	883697617
354	513	5	891217782
216	833	2	880233233
109	810	3	880583410
336	158	3	877756618
896	384	2	887160860
8	518	4	879362422
425	877	3	890346198
694	610	4	875729983
144	533	4	888104258
796	1032	3	893219451
7	44	5	891351728
622	120	1	882592643
13	270	4	881514876
310	832	1	879436035
174	29	2	886514469
916	421	5	880844291
522	530	4	876961314
255	829	1	883216903
802	646	4	875986155
460	322	3	882910722
223	259	3	891548920
222	230	4	878182058
171	292	4	891034835
311	72	4	884365686
482	346	3	887644022
21	413	2	874951293
452	475	2	876299004
660	139	2	891202060
747	320	5	888732899
197	849	3	891410124
638	227	2	876695259
585	638	4	891284016
919	144	4	875373889
566	207	5	881650502
648	564	1	884883724
454	174	4	888266643
580	300	3	884124103
194	265	4	879520991
72	129	4	880035588
783	880	4	884326545
654	28	5	887864610
348	151	3	886523456
894	26	4	882404460
318	85	3	884497180
524	23	5	884635031
833	645	3	875039416
405	206	1	885549589
897	1219	4	879991137
209	349	2	883589546
747	14	3	888734152
70	214	3	884067842
472	1058	4	875980081
427	334	5	879701326
416	339	5	893214225
360	96	3	880355803
25	495	4	885852862
56	769	4	892679389
655	1022	3	887424948
654	111	4	887863635
95	101	1	879198800
880	342	3	892958275
896	636	3	887159464
469	136	4	879524062
506	402	4	877539905
625	483	5	891262983
749	365	3	878848951
81	280	4	876534214
194	399	2	879528454
394	252	3	881130112
92	926	3	875640542
542	1	4	886532534
478	150	4	889388098
342	496	4	875319334
470	950	3	879178645
459	1	4	879562960
206	337	2	888180049
757	685	3	888444684
664	627	1	878090125
532	368	3	888630991
405	779	1	885548137
104	150	5	888465225
305	166	4	886322719
883	487	5	891755066
420	484	5	891356864
846	499	4	883948840
336	710	4	877757700
458	8	4	886395899
514	432	4	875311156
401	188	1	891033267
854	855	4	882814063
398	197	5	875660226
174	1139	2	886514651
60	660	4	883327243
848	498	5	887037935
504	364	2	887912382
109	1060	4	880571661
486	1379	3	879874515
907	781	5	885862325
193	111	1	889126375
113	294	4	875935277
684	252	4	875812227
308	404	3	887736998
504	579	4	887911391
932	151	3	891251225
210	15	4	887737710
318	708	4	884497994
354	381	5	891217851
864	136	4	888886913
693	192	2	875482477
6	410	4	883599707
296	544	4	884196938
36	333	4	882157227
399	58	3	882344942
727	56	3	883711150
561	232	3	885810428
476	325	1	883365684
268	231	4	875744136
59	170	4	888204430
330	136	5	876546378
936	1335	4	886833325
44	631	1	883613297
901	436	4	877131961
747	482	5	888639526
44	412	1	883613298
318	40	4	884497882
218	8	3	881288574
917	591	3	882911185
749	571	3	878850456
452	462	4	875264825
938	473	3	891357106
428	875	4	885944136
399	975	2	882344974
13	613	4	881515411
577	307	3	890089564
880	585	1	880175050
128	790	4	879969277
545	395	4	879901092
303	1097	3	879466523
616	333	2	891224448
291	940	3	875086608
643	824	3	891449681
650	493	4	891369554
308	492	3	887737535
633	322	3	875325888
173	301	5	877557076
234	765	3	892336322
56	441	4	892679163
655	800	2	887430197
152	794	5	886535773
198	658	3	884208173
495	211	5	888633194
919	676	4	875289061
660	826	3	891198762
405	725	1	885547691
526	475	5	885682635
318	137	4	884494652
645	1018	3	892053518
13	900	5	888279677
516	515	4	891290566
271	495	5	885849052
373	213	4	877100061
60	494	4	883326399
938	866	5	891356991
643	114	4	891446854
804	213	3	879441651
332	41	5	887938997
334	607	3	891546206
537	469	3	886030652
178	1101	4	882827019
94	448	5	891722939
95	140	3	879199014
280	145	3	891702198
727	239	4	883711449
705	96	5	883428028
524	712	4	884637147
471	432	1	889827822
405	203	1	885548578
178	731	4	882827532
716	216	5	879795239
459	471	3	879562659
747	651	5	888640862
96	185	5	884403866
261	410	5	890456142
284	313	3	885328727
197	515	5	891409935
118	564	1	875385335
774	229	2	888557329
269	922	5	891457067
452	265	3	887719158
887	1029	5	881381740
630	126	4	885667305
712	234	2	874729935
794	455	4	891034986
932	650	5	891250498
152	1014	2	880149224
871	181	3	888193335
610	673	4	888704000
537	958	2	886030652
271	89	3	885848518
557	337	5	881179653
927	1178	2	879192052
166	286	1	886397562
897	684	2	879991524
782	1391	4	891500066
506	333	4	887230118
488	589	3	891294400
183	450	3	891463592
95	15	4	879195062
642	156	1	886454965
72	106	4	880036185
276	282	4	883822485
448	286	2	891887393
429	150	5	882385569
1	246	5	874965905
749	391	3	878849149
117	1014	3	886021192
92	1042	3	875907079
343	708	4	876407006
790	384	2	885158374
708	457	4	892718965
286	1502	2	877535499
778	281	2	890803859
846	849	3	883950129
402	471	4	876267041
933	388	1	874938620
589	339	5	883352494
7	537	3	891352749
286	1280	5	884069544
858	515	4	880932911
825	122	1	889021209
48	210	3	879434886
413	936	4	879969484
601	65	4	876350017
474	492	4	887925838
23	404	4	874787860
774	521	2	888556483
527	855	2	879455814
528	213	4	886101505
796	491	4	892662964
314	946	5	877888527
921	69	4	879380862
807	415	3	893082702
393	783	3	889729561
334	877	3	891544264
194	679	2	879523104
389	160	4	880087897
230	70	4	880484637
234	549	3	892335850
308	501	4	887740099
59	45	5	888204465
95	210	5	879196566
940	1167	4	885921198
655	1646	3	891913577
480	237	2	891207836
343	333	3	876402468
177	270	1	880130452
802	559	2	875985840
545	94	3	879900794
943	38	3	888640208
566	1193	5	881649548
761	205	4	876190511
293	432	5	888906516
405	707	1	885549309
750	881	2	879446114
796	724	2	893047241
796	26	2	893047208
901	864	5	877289441
246	425	5	884921918
899	747	1	884122535
166	984	5	886397802
537	186	4	886031211
246	178	5	884920918
650	644	3	891371061
757	403	4	888466461
832	245	3	888259984
771	1129	5	880660106
514	423	5	875462568
142	425	4	888640489
201	1174	5	884140670
293	137	3	888904653
174	412	1	886433919
401	199	3	891032896
708	846	2	892719269
619	331	4	885953574
326	445	4	879877413
339	939	4	891034115
450	39	4	882376282
260	258	3	890618198
299	1020	4	878192237
13	319	4	882139327
457	747	4	882397787
312	414	3	891699626
776	590	1	892920446
296	504	5	884197394
618	1221	2	891309636
601	201	5	876349503
13	774	1	882396913
276	1220	4	874791048
145	117	5	875270655
365	815	3	891304152
930	709	4	879535663
303	90	4	879485111
269	185	5	891448951
239	185	4	889178688
193	72	2	889127301
653	1023	3	878855109
823	17	4	878439655
253	751	3	891627815
642	1219	4	885603932
837	934	2	875722483
617	219	4	883789536
631	289	4	888465216
653	1044	1	880153304
699	95	3	878883173
805	432	5	881695527
421	474	4	892241389
361	673	4	879441286
198	1169	4	884208834
340	1133	5	884991742
871	515	4	888193176
901	155	5	877132671
642	932	5	885605866
524	781	1	884636583
862	495	4	879305097
518	1114	2	876824079
452	207	4	875261261
541	395	2	883866300
60	513	5	883325994
425	127	4	878738290
251	183	5	886271733
650	214	3	891369587
660	550	2	891201541
347	756	2	881653266
940	171	2	885921401
550	254	1	883426119
94	411	3	891724508
399	806	3	882344096
682	379	4	888519260
883	922	5	891717963
693	357	5	875482169
262	1014	5	879961954
373	215	4	877099211
255	219	5	883216544
720	902	4	891263460
102	625	3	883748418
553	609	4	879948806
889	1079	2	880177647
181	872	1	878961814
609	287	5	886894940
403	106	2	879786084
495	132	4	888632916
943	54	4	888639972
416	1336	1	878879350
830	474	5	891898661
807	298	4	893083851
381	212	5	892696982
200	140	4	884129962
864	1112	2	888891097
327	90	3	887819194
264	401	5	886123656
344	88	3	884901403
566	483	4	881649357
442	228	5	883390366
896	1	4	887158579
385	251	2	879440098
158	525	5	880133288
889	82	4	880180122
676	352	1	892685875
765	137	5	880346255
654	845	4	887863613
122	724	4	879270677
896	557	3	887160426
280	1063	3	891700607
59	649	4	888205660
890	200	4	882402633
458	208	4	886395963
293	1208	3	888906990
321	134	3	879438607
567	498	4	882425966
778	144	4	890670638
660	1133	2	891201419
327	949	4	887819316
747	654	5	888639939
222	323	3	877562839
276	563	3	874977334
506	566	4	885135819
916	461	4	880844087
14	517	4	890881485
719	298	2	888451537
215	228	5	891436543
870	513	4	879713578
595	240	3	886921424
607	494	5	883879556
919	596	3	885059887
7	595	2	891353801
902	246	1	879465073
556	481	5	882136441
345	381	4	884993505
943	720	1	888640048
345	1053	3	884993903
113	328	5	875076044
99	456	3	885679504
346	195	5	874948703
927	1089	5	879177457
385	340	4	879438647
474	664	4	887925620
889	155	3	880182582
548	717	4	891416050
343	631	4	876407175
276	144	5	874792401
85	495	3	882994860
591	393	4	891031644
7	645	4	891353614
870	367	4	875679768
854	225	1	882813364
298	393	4	884183099
624	1059	1	879793358
468	132	5	875292134
363	747	5	891495918
144	963	4	888105254
747	63	3	888733510
363	216	3	891495879
417	774	4	879648707
312	206	5	891699399
472	51	5	875981708
566	1232	2	881651126
790	977	1	885158208
429	168	5	882387773
642	571	3	885606113
889	741	4	880177131
90	650	5	891384516
852	926	3	891036902
151	131	5	879525075
222	578	3	881060281
727	539	2	883708523
234	87	3	892079336
84	543	5	883453713
90	1204	4	891384959
645	482	4	892053340
774	444	1	888557772
660	403	3	891357371
786	188	5	882843237
536	181	5	882318369
655	520	3	887523427
592	418	4	882956551
7	39	5	891353614
450	728	3	887834953
655	1042	2	887523641
94	366	3	891722845
683	299	3	893283997
751	479	2	889132776
930	1010	2	879534692
269	756	1	891451947
484	879	4	891194665
738	662	4	875350418
20	82	4	879669697
406	611	3	879446268
926	303	3	888351713
452	874	2	887718965
363	366	2	891497583
7	32	4	891350932
269	665	1	891451810
201	806	3	884140049
715	100	2	875961816
812	1393	3	877625224
690	163	3	881177459
622	450	1	882592850
705	363	2	883427530
188	769	2	875074720
934	199	4	891191778
354	896	4	891180527
563	118	4	880506863
429	939	4	882384986
334	209	3	891545821
642	725	4	885606067
642	95	5	886131547
773	183	4	888539962
114	615	2	881260441
92	831	2	886443708
496	416	1	876067754
345	1011	3	884991127
269	616	4	891450453
707	1479	5	886287854
442	800	3	883390139
905	273	3	884984148
890	444	4	882404610
222	412	1	877564050
751	704	2	889133429
484	778	5	891195246
871	216	3	888193384
94	142	3	891721749
592	742	4	882608357
624	93	5	879792557
193	159	4	889124191
868	1183	1	877112141
641	434	4	879370259
458	13	4	886394916
660	68	4	891199391
864	134	5	888887013
43	133	4	875981483
320	291	4	884749014
717	888	5	884642133
523	727	4	883703167
474	127	5	887915188
796	665	2	893048622
618	62	2	891309697
465	175	5	883530054
758	242	3	880672230
903	721	4	891380524
448	1022	5	891888244
655	1169	3	887427210
617	443	4	883788782
708	118	5	877325545
387	153	4	886479649
225	64	4	879539727
806	168	4	882387595
49	476	1	888069222
141	1023	4	884585274
524	82	4	884636583
655	762	2	888984255
398	49	3	875736199
92	1216	4	886442386
883	407	3	892557605
1	46	4	876893230
151	628	5	879528674
661	443	4	876035933
828	753	4	891037047
200	48	2	884129029
387	1118	3	886482695
269	196	1	891448283
774	550	2	888557277
152	781	5	882476486
894	256	3	879896704
450	336	3	882370464
118	320	5	875385386
268	248	3	875742530
768	245	2	879523820
715	85	3	875964300
59	142	1	888206561
450	610	4	882371904
416	268	4	876696643
455	1034	2	879110767
1	217	3	876892676
96	1154	5	884403993
798	731	3	875303765
189	1099	5	893266074
178	756	3	882824983
184	602	4	889909691
813	538	3	883752380
510	457	2	887667969
393	1531	4	889731794
339	856	5	891034922
38	444	1	892433912
181	1326	1	878963342
825	130	2	889021235
318	100	5	884470896
222	1220	4	878184290
445	330	2	891199274
44	21	2	878346789
328	447	2	885045528
424	115	1	880859385
429	154	3	882384683
254	1116	3	886473448
642	827	1	886131332
288	97	4	886629750
292	58	5	881105442
883	65	4	891717319
505	510	3	889334477
385	1097	5	879440158
622	693	4	882592383
392	170	5	891039015
207	177	3	891759050
119	1086	4	874775136
619	685	3	885953850
185	196	4	883524172
592	87	4	882956467
18	210	5	880131054
10	602	5	877889057
100	874	1	891374868
807	381	2	892530004
459	79	3	879566291
530	255	4	886198864
270	356	3	876956064
198	462	3	884209535
92	201	3	875654159
447	1034	2	878854918
305	778	4	886325023
682	1428	3	888518131
312	1298	5	891699426
524	1166	5	884635031
343	44	3	876406640
214	1039	4	891544269
291	262	4	874833603
184	676	4	889907925
913	436	3	881367312
89	880	5	879461219
308	778	3	887740603
264	345	4	886121516
294	411	3	889242589
276	737	4	890979964
363	1073	4	891496337
178	244	1	884837126
763	461	4	878915015
99	329	4	886518562
159	127	5	880989744
327	298	3	887744405
394	176	5	881130008
450	1147	4	882374497
608	789	3	880405971
201	549	3	884140750
694	485	4	875728952
346	363	3	874951062
435	751	4	884130725
634	696	4	875729535
95	1090	1	888956869
643	715	5	891450210
286	330	5	884069544
923	975	4	880388245
851	840	3	875731105
682	932	1	888522017
650	732	3	891371061
90	610	5	891383753
29	294	4	882820730
854	505	4	882813600
214	334	3	891542540
159	103	1	880557604
486	1302	3	879874515
747	153	4	888639989
279	319	4	890780735
478	350	1	889387418
897	670	3	879991258
110	384	2	886989524
148	177	2	877020715
741	66	3	891018266
881	530	5	876538571
328	443	4	885048235
386	281	3	877655145
158	107	3	880132960
452	286	4	876298932
606	103	3	880923349
244	51	2	880606923
711	1518	3	879993997
96	42	1	884403214
65	660	5	879216880
291	128	4	874835062
470	919	3	879178370
538	42	1	877108077
387	463	4	886483526
724	1234	1	883757170
698	496	3	886366690
110	327	3	886987442
694	699	4	875728639
409	633	4	881108126
805	13	3	881704063
205	984	1	888284710
715	87	4	875963024
889	663	3	880180554
207	4	4	876198457
178	235	1	882824467
564	289	4	888718546
770	250	5	875971902
766	402	3	891310565
464	510	4	878355167
450	378	5	882373995
429	1217	2	882385489
495	392	5	888635455
826	526	3	885690677
545	665	3	879899299
397	302	5	889760703
852	250	4	891036414
