key,value,percent
"(1099, 4)",4,0.002196595277320154
"(3925, 6)",3,0.0016474464579901153
"(2044, 4)",2,0.001098297638660077
"(2982, 4)",2,0.001098297638660077
"(1244, 5)",8,0.004393190554640308
"(1245, 6)",5,0.0027457440966501922
"(1246, 4)",14,0.007688083470620538
"(2048, 4)",4,0.002196595277320154
"(3788, 6)",1,0.0005491488193300384
"(2986, 4)",9,0.004942339373970346
"(3625, 1)",8,0.004393190554640308
"(2624, 1)",71,0.03898956617243273
"(3857, 1)",17,0.009335529928610654
"(810, 1)",64,0.03514552443712246
"(934, 5)",2,0.001098297638660077
"(2275, 1)",33,0.018121911037891267
"(1837, 1)",28,0.015376166941241077
"(1113, 1)",17,0.009335529928610654
"(1133, 1)",1,0.0005491488193300384
"(2596, 5)",3,0.0016474464579901153
"(3566, 4)",9,0.004942339373970346
"(2944, 2)",9,0.004942339373970346
"(347, 1)",30,0.016474464579901153
"(3007, 4)",4,0.002196595277320154
"(1425, 3)",3,0.0016474464579901153
"(1298, 3)",4,0.002196595277320154
"(2249, 3)",7,0.003844041735310269
"(788, 3)",13,0.007138934651290499
"(2282, 3)",2,0.001098297638660077
"(1629, 3)",6,0.0032948929159802307
"(2450, 3)",7,0.003844041735310269
"(3257, 3)",11,0.0060406370126304225
"(3259, 3)",10,0.0054914881933003845
"(3285, 4)",16,0.008786381109280615
"(3479, 3)",9,0.004942339373970346
"(276, 3)",5,0.0027457440966501922
"(2693, 4)",6,0.0032948929159802307
"(610, 3)",3,0.0016474464579901153
"(2884, 4)",4,0.002196595277320154
"(2105, 3)",7,0.003844041735310269
"(497, 4)",9,0.004942339373970346
"(1171, 3)",3,0.0016474464579901153
"(2128, 4)",1,0.0005491488193300384
"(1191, 3)",6,0.0032948929159802307
"(1192, 4)",3,0.0016474464579901153
"(697, 3)",3,0.0016474464579901153
"(1545, 3)",3,0.0016474464579901153
"(132, 3)",2,0.001098297638660077
"(1914, 3)",3,0.0016474464579901153
"(312, 3)",3,0.0016474464579901153
"(1797, 3)",12,0.006589785831960461
"(1030, 3)",4,0.002196595277320154
"(500, 3)",16,0.008786381109280615
"(69, 3)",3,0.0016474464579901153
"(2005, 4)",10,0.0054914881933003845
"(1205, 3)",5,0.0027457440966501922
"(2025, 3)",6,0.0032948929159802307
"(3910, 4)",11,0.0060406370126304225
"(2034, 3)",6,0.0032948929159802307
"(1233, 4)",14,0.007688083470620538
"(1720, 1)",4,0.002196595277320154
"(3912, 1)",20,0.010982976386600769
"(2351, 1)",41,0.022515101592531575
"(1280, 2)",5,0.0027457440966501922
"(1284, 3)",5,0.0027457440966501922
"(1440, 1)",40,0.021965952773201538
"(3617, 4)",13,0.007138934651290499
"(2337, 4)",6,0.0032948929159802307
"(2987, 5)",9,0.004942339373970346
"(578, 1)",1,0.0005491488193300384
"(1265, 5)",11,0.0060406370126304225
"(595, 5)",9,0.004942339373970346
"(1270, 5)",14,0.007688083470620538
"(1282, 5)",8,0.004393190554640308
"(1288, 5)",5,0.0027457440966501922
"(1297, 5)",11,0.0060406370126304225
"(2243, 5)",6,0.0032948929159802307
"(1441, 5)",1,0.0005491488193300384
"(2405, 5)",6,0.0032948929159802307
"(2413, 5)",6,0.0032948929159802307
"(2280, 5)",3,0.0016474464579901153
"(3087, 5)",1,0.0005491488193300384
"(1641, 5)",9,0.004942339373970346
"(3253, 5)",8,0.004393190554640308
"(2455, 5)",13,0.007138934651290499
"(2606, 5)",3,0.0016474464579901153
"(3410, 5)",1,0.0005491488193300384
"(2613, 5)",1,0.0005491488193300384
"(2616, 5)",14,0.007688083470620538
"(2478, 5)",7,0.003844041735310269
"(2641, 5)",6,0.0032948929159802307
"(3444, 5)",1,0.0005491488193300384
"(247, 5)",2,0.001098297638660077
"(3608, 5)",2,0.001098297638660077
"(3623, 5)",11,0.0060406370126304225
"(2827, 5)",2,0.001098297638660077
"(411, 5)",2,0.001098297638660077
"(457, 5)",9,0.004942339373970346
"(480, 5)",14,0.007688083470620538
"(2100, 5)",3,0.0016474464579901153
"(2105, 5)",5,0.0027457440966501922
"(1303, 5)",1,0.0005491488193300384
"(1307, 5)",10,0.0054914881933003845
"(2111, 5)",5,0.0027457440966501922
"(2112, 5)",2,0.001098297638660077
"(3852, 5)",7,0.003844041735310269
"(658, 5)",1,0.0005491488193300384
"(2133, 5)",1,0.0005491488193300384
"(2134, 5)",3,0.0016474464579901153
"(803, 5)",1,0.0005491488193300384
"(1339, 5)",8,0.004393190554640308
"(2140, 5)",4,0.002196595277320154
"(2141, 5)",3,0.0016474464579901153
"(1354, 5)",9,0.004942339373970346
"(3114, 5)",16,0.008786381109280615
"(2174, 5)",8,0.004393190554640308
"(1376, 5)",3,0.0016474464579901153
"(1378, 5)",6,0.0032948929159802307
"(3129, 5)",3,0.0016474464579901153
"(1566, 5)",4,0.002196595277320154
"(104, 5)",9,0.004942339373970346
"(3328, 5)",9,0.004942339373970346
"(110, 5)",13,0.007138934651290499
"(1589, 5)",4,0.002196595277320154
"(2391, 5)",9,0.004942339373970346
"(3515, 5)",4,0.002196595277320154
"(2571, 5)",11,0.0060406370126304225
"(2718, 5)",2,0.001098297638660077
"(1923, 5)",10,0.0054914881933003845
"(3397, 5)",3,0.0016474464579901153
"(3544, 5)",1,0.0005491488193300384
"(1951, 5)",3,0.0016474464579901153
"(2759, 5)",4,0.002196595277320154
"(344, 5)",8,0.004393190554640308
"(3701, 5)",4,0.002196595277320154
"(2761, 5)",8,0.004393190554640308
"(1029, 5)",3,0.0016474464579901153
"(3712, 5)",2,0.001098297638660077
"(2912, 5)",2,0.001098297638660077
"(2915, 5)",3,0.0016474464579901153
"(3578, 5)",21,0.011532125205930808
"(2926, 5)",4,0.002196595277320154
"(2931, 1)",5,0.0027457440966501922
"(3740, 5)",4,0.002196595277320154
"(2001, 5)",9,0.004942339373970346
"(2003, 5)",11,0.0060406370126304225
"(3747, 5)",2,0.001098297638660077
"(537, 5)",2,0.001098297638660077
"(2011, 5)",9,0.004942339373970346
"(2012, 5)",11,0.0060406370126304225
"(543, 5)",6,0.0032948929159802307
"(3910, 5)",4,0.002196595277320154
"(1097, 5)",10,0.0054914881933003845
"(2911, 1)",5,0.0027457440966501922
"(3892, 1)",3,0.0016474464579901153
"(3122, 1)",15,0.008237232289950576
"(3141, 1)",30,0.016474464579901153
"(3143, 1)",16,0.008786381109280615
"(3368, 1)",31,0.017023613399231193
"(2059, 2)",9,0.004942339373970346
"(3409, 4)",7,0.003844041735310269
"(2496, 3)",11,0.0060406370126304225
"(2668, 3)",5,0.0027457440966501922
"(252, 2)",18,0.009884678747940691
"(410, 2)",17,0.009335529928610654
"(2111, 2)",8,0.004393190554640308
"(1356, 2)",13,0.007138934651290499
"(3146, 3)",9,0.004942339373970346
"(165, 2)",13,0.007138934651290499
"(333, 2)",12,0.006589785831960461
"(516, 4)",2,0.001098297638660077
"(84, 2)",1,0.0005491488193300384
"(2965, 2)",3,0.0016474464579901153
"(2481, 1)",17,0.009335529928610654
"(3075, 1)",37,0.020318506315211423
"(2201, 1)",10,0.0054914881933003845
"(2488, 1)",40,0.021965952773201538
"(2847, 1)",14,0.007688083470620538
"(2342, 1)",6,0.0032948929159802307
"(1656, 1)",7,0.003844041735310269
"(1312, 1)",16,0.008786381109280615
"(1000, 1)",2,0.001098297638660077
"(212, 1)",9,0.004942339373970346
"(1881, 1)",27,0.014827018121911038
"(56, 1)",4,0.002196595277320154
"(2060, 3)",6,0.0032948929159802307
"(3950, 4)",5,0.0027457440966501922
"(1442, 3)",2,0.001098297638660077
"(2442, 3)",9,0.004942339373970346
"(2461, 3)",1,0.0005491488193300384
"(1807, 3)",1,0.0005491488193300384
"(3274, 3)",6,0.0032948929159802307
"(3428, 1)",26,0.014277869302580999
"(1835, 3)",9,0.004942339373970346
"(234, 3)",2,0.001098297638660077
"(237, 3)",4,0.002196595277320154
"(408, 3)",2,0.001098297638660077
"(1882, 3)",2,0.001098297638660077
"(416, 3)",3,0.0016474464579901153
"(3499, 3)",19,0.01043382756727073
"(1100, 3)",5,0.0027457440966501922
"(650, 3)",7,0.003844041735310269
"(678, 3)",5,0.0027457440966501922
"(839, 3)",2,0.001098297638660077
"(848, 3)",2,0.001098297638660077
"(1385, 3)",5,0.0027457440966501922
"(3186, 3)",8,0.004393190554640308
"(112, 3)",8,0.004393190554640308
"(2558, 3)",5,0.0027457440966501922
"(141, 3)",8,0.004393190554640308
"(147, 3)",7,0.003844041735310269
"(315, 3)",2,0.001098297638660077
"(2597, 3)",2,0.001098297638660077
"(193, 3)",6,0.0032948929159802307
"(55, 3)",2,0.001098297638660077
"(71, 3)",3,0.0016474464579901153
"(2027, 3)",3,0.0016474464579901153
"(3786, 3)",13,0.007138934651290499
"(3174, 3)",12,0.006589785831960461
"(1727, 6)",6,0.0032948929159802307
"(1412, 1)",11,0.0060406370126304225
"(462, 1)",11,0.0060406370126304225
"(121, 1)",17,0.009335529928610654
"(3945, 2)",3,0.0016474464579901153
"(761, 4)",1,0.0005491488193300384
"(908, 4)",12,0.006589785831960461
"(3864, 3)",9,0.004942339373970346
"(3869, 5)",5,0.0027457440966501922
"(1373, 3)",6,0.0032948929159802307
"(1391, 5)",9,0.004942339373970346
"(2761, 4)",11,0.0060406370126304225
"(370, 5)",2,0.001098297638660077
"(520, 5)",6,0.0032948929159802307
"(3742, 6)",3,0.0016474464579901153
"(3752, 3)",22,0.012081274025260845
"(3795, 1)",28,0.015376166941241077
"(3648, 1)",4,0.002196595277320154
"(3318, 1)",36,0.019769357495881382
"(1893, 1)",9,0.004942339373970346
"(716, 1)",10,0.0054914881933003845
"(1539, 1)",4,0.002196595277320154
"(1595, 1)",29,0.015925315760571115
"(2586, 1)",9,0.004942339373970346
"(1579, 1)",1,0.0005491488193300384
"(2522, 1)",37,0.020318506315211423
"(37, 1)",5,0.0027457440966501922
"(1215, 2)",15,0.008237232289950576
"(2968, 2)",12,0.006589785831960461
"(2487, 1)",5,0.0027457440966501922
"(3900, 1)",20,0.010982976386600769
"(2056, 1)",12,0.006589785831960461
"(3015, 6)",1,0.0005491488193300384
"(1417, 6)",3,0.0016474464579901153
"(3067, 6)",3,0.0016474464579901153
"(937, 6)",1,0.0005491488193300384
"(3083, 6)",5,0.0027457440966501922
"(3250, 6)",5,0.0027457440966501922
"(3251, 6)",3,0.0016474464579901153
"(1683, 2)",6,0.0032948929159802307
"(1695, 6)",1,0.0005491488193300384
"(1844, 6)",1,0.0005491488193300384
"(1320, 6)",3,0.0016474464579901153
"(2131, 1)",14,0.007688083470620538
"(2314, 6)",2,0.001098297638660077
"(2357, 6)",5,0.0027457440966501922
"(2505, 6)",3,0.0016474464579901153
"(2539, 6)",8,0.004393190554640308
"(2917, 6)",3,0.0016474464579901153
"(3721, 1)",9,0.004942339373970346
"(2967, 6)",1,0.0005491488193300384
"(731, 1)",19,0.01043382756727073
"(1447, 1)",14,0.007688083470620538
"(3626, 1)",26,0.014277869302580999
"(2850, 1)",5,0.0027457440966501922
"(3805, 1)",12,0.006589785831960461
"(1501, 1)",8,0.004393190554640308
"(103, 1)",15,0.008237232289950576
"(2778, 1)",14,0.007688083470620538
"(1056, 1)",21,0.011532125205930808
"(61, 1)",31,0.017023613399231193
"(1903, 1)",3,0.0016474464579901153
"(1257, 5)",8,0.004393190554640308
"(911, 6)",5,0.0027457440966501922
"(3267, 4)",4,0.002196595277320154
"(1676, 5)",12,0.006589785831960461
"(2486, 1)",7,0.003844041735310269
"(3439, 6)",2,0.001098297638660077
"(2834, 1)",6,0.0032948929159802307
"(2860, 2)",11,0.0060406370126304225
"(2122, 2)",15,0.008237232289950576
"(3897, 5)",17,0.009335529928610654
"(3146, 4)",10,0.0054914881933003845
"(2501, 6)",4,0.002196595277320154
"(3177, 2)",6,0.0032948929159802307
"(172, 4)",7,0.003844041735310269
"(191, 5)",4,0.002196595277320154
"(500, 5)",14,0.007688083470620538
"(3791, 2)",12,0.006589785831960461
"(2052, 2)",6,0.0032948929159802307
"(589, 2)",25,0.013728720483250962
"(742, 2)",5,0.0027457440966501922
"(1422, 5)",5,0.0027457440966501922
"(3039, 5)",10,0.0054914881933003845
"(2093, 2)",8,0.004393190554640308
"(1438, 2)",8,0.004393190554640308
"(2249, 2)",11,0.0060406370126304225
"(917, 2)",3,0.0016474464579901153
"(3063, 2)",4,0.002196595277320154
"(2408, 2)",6,0.0032948929159802307
"(2263, 2)",7,0.003844041735310269
"(932, 3)",3,0.0016474464579901153
"(2423, 2)",18,0.009884678747940691
"(1629, 2)",7,0.003844041735310269
"(3239, 2)",1,0.0005491488193300384
"(998, 5)",2,0.001098297638660077
"(200, 2)",3,0.0016474464579901153
"(203, 2)",7,0.003844041735310269
"(3287, 2)",7,0.003844041735310269
"(234, 2)",7,0.003844041735310269
"(3457, 4)",5,0.0027457440966501922
"(1863, 2)",4,0.002196595277320154
"(3615, 4)",8,0.004393190554640308
"(3616, 3)",8,0.004393190554640308
"(270, 1)",47,0.02580999450851181
"(2835, 2)",3,0.0016474464579901153
"(422, 2)",2,0.001098297638660077
"(438, 2)",7,0.003844041735310269
"(447, 3)",1,0.0005491488193300384
"(3668, 3)",6,0.0032948929159802307
"(606, 2)",6,0.0032948929159802307
"(613, 4)",2,0.001098297638660077
"(2886, 2)",1,0.0005491488193300384
"(3835, 2)",4,0.002196595277320154
"(481, 2)",4,0.002196595277320154
"(2107, 2)",6,0.0032948929159802307
"(3857, 4)",4,0.002196595277320154
"(2120, 2)",10,0.0054914881933003845
"(804, 3)",4,0.002196595277320154
"(662, 2)",8,0.004393190554640308
"(3882, 4)",12,0.006589785831960461
"(1342, 2)",9,0.004942339373970346
"(2154, 3)",2,0.001098297638660077
"(3102, 2)",3,0.0016474464579901153
"(836, 2)",10,0.0054914881933003845
"(1515, 2)",5,0.0027457440966501922
"(880, 2)",4,0.002196595277320154
"(1707, 2)",4,0.002196595277320154
"(2387, 2)",8,0.004393190554640308
"(2389, 2)",5,0.0027457440966501922
"(3194, 2)",5,0.0027457440966501922
"(2399, 2)",5,0.0027457440966501922
"(1598, 2)",3,0.0016474464579901153
"(2551, 2)",3,0.0016474464579901153
"(3354, 5)",9,0.004942339373970346
"(2555, 2)",3,0.0016474464579901153
"(144, 3)",11,0.0060406370126304225
"(3502, 2)",6,0.0032948929159802307
"(174, 2)",6,0.0032948929159802307
"(175, 2)",4,0.002196595277320154
"(3540, 4)",2,0.001098297638660077
"(1003, 2)",5,0.0027457440966501922
"(2752, 2)",5,0.0027457440966501922
"(1013, 2)",7,0.003844041735310269
"(3557, 2)",1,0.0005491488193300384
"(22, 2)",9,0.004942339373970346
"(1969, 2)",7,0.003844041735310269
"(1970, 2)",7,0.003844041735310269
"(1971, 2)",6,0.0032948929159802307
"(1972, 2)",4,0.002196595277320154
"(1973, 2)",2,0.001098297638660077
"(366, 2)",5,0.0027457440966501922
"(1982, 2)",17,0.009335529928610654
"(1213, 4)",10,0.0054914881933003845
"(87, 2)",2,0.001098297638660077
"(2961, 2)",7,0.003844041735310269
"(707, 2)",3,0.0016474464579901153
"(1099, 2)",11,0.0060406370126304225
"(1899, 1)",6,0.0032948929159802307
"(2894, 1)",15,0.008237232289950576
"(2158, 1)",11,0.0060406370126304225
"(3737, 1)",14,0.007688083470620538
"(2044, 1)",25,0.013728720483250962
"(3875, 1)",3,0.0016474464579901153
"(1087, 1)",7,0.003844041735310269
"(2737, 1)",8,0.004393190554640308
"(2743, 1)",13,0.007138934651290499
"(114, 1)",8,0.004393190554640308
"(3691, 1)",14,0.007688083470620538
"(3940, 1)",13,0.007138934651290499
"(443, 1)",18,0.009884678747940691
"(3798, 5)",8,0.004393190554640308
"(2211, 1)",8,0.004393190554640308
"(3952, 5)",10,0.0054914881933003845
"(2227, 1)",12,0.006589785831960461
"(3400, 2)",3,0.0016474464579901153
"(3409, 6)",2,0.001098297638660077
"(992, 1)",7,0.003844041735310269
"(1817, 1)",5,0.0027457440966501922
"(3291, 5)",1,0.0005491488193300384
"(3442, 1)",15,0.008237232289950576
"(3453, 5)",4,0.002196595277320154
"(1853, 1)",10,0.0054914881933003845
"(3616, 5)",5,0.0027457440966501922
"(3646, 6)",4,0.002196595277320154
"(3820, 3)",2,0.001098297638660077
"(3824, 6)",3,0.0016474464579901153
"(3826, 5)",17,0.009335529928610654
"(3861, 6)",2,0.001098297638660077
"(2164, 1)",7,0.003844041735310269
"(3313, 1)",5,0.0027457440966501922
"(3177, 5)",4,0.002196595277320154
"(3190, 6)",1,0.0005491488193300384
"(3511, 5)",2,0.001098297638660077
"(193, 6)",2,0.001098297638660077
"(2753, 1)",20,0.010982976386600769
"(3565, 5)",6,0.0032948929159802307
"(3596, 5)",2,0.001098297638660077
"(1055, 1)",9,0.004942339373970346
"(3752, 5)",9,0.004942339373970346
"(3754, 5)",2,0.001098297638660077
"(3901, 6)",3,0.0016474464579901153
"(3632, 1)",16,0.008786381109280615
"(1336, 1)",26,0.014277869302580999
"(3314, 1)",1,0.0005491488193300384
"(2658, 1)",7,0.003844041735310269
"(3611, 1)",12,0.006589785831960461
"(3878, 1)",11,0.0060406370126304225
"(888, 1)",18,0.009884678747940691
"(1570, 1)",18,0.009884678747940691
"(3759, 1)",19,0.01043382756727073
"(3775, 1)",9,0.004942339373970346
"(3776, 1)",12,0.006589785831960461
"(3848, 1)",5,0.0027457440966501922
"(402, 1)",1,0.0005491488193300384
"(2897, 1)",9,0.004942339373970346
"(3137, 1)",5,0.0027457440966501922
"(3051, 2)",8,0.004393190554640308
"(3270, 2)",11,0.0060406370126304225
"(207, 2)",16,0.008786381109280615
"(218, 2)",4,0.002196595277320154
"(231, 2)",18,0.009884678747940691
"(3600, 2)",1,0.0005491488193300384
"(3684, 2)",11,0.0060406370126304225
"(312, 2)",10,0.0054914881933003845
"(186, 2)",16,0.008786381109280615
"(3759, 2)",4,0.002196595277320154
"(475, 2)",10,0.0054914881933003845
"(576, 1)",1,0.0005491488193300384
"(1428, 2)",4,0.002196595277320154
"(2631, 1)",1,0.0005491488193300384
"(297, 1)",12,0.006589785831960461
"(2864, 1)",13,0.007138934651290499
"(2128, 1)",8,0.004393190554640308
"(3886, 2)",9,0.004942339373970346
"(1558, 1)",2,0.001098297638660077
"(1565, 1)",7,0.003844041735310269
"(1596, 2)",2,0.001098297638660077
"(358, 2)",6,0.0032948929159802307
"(771, 2)",1,0.0005491488193300384
"(921, 3)",3,0.0016474464579901153
"(1619, 2)",5,0.0027457440966501922
"(3222, 2)",1,0.0005491488193300384
"(3241, 2)",5,0.0027457440966501922
"(973, 2)",2,0.001098297638660077
"(1694, 3)",8,0.004393190554640308
"(3456, 2)",3,0.0016474464579901153
"(3813, 2)",1,0.0005491488193300384
"(469, 2)",3,0.0016474464579901153
"(162, 2)",11,0.0060406370126304225
"(3545, 2)",7,0.003844041735310269
"(3546, 2)",6,0.0032948929159802307
"(2920, 3)",2,0.001098297638660077
"(3588, 1)",21,0.011532125205930808
"(1078, 2)",12,0.006589785831960461
"(1549, 1)",8,0.004393190554640308
"(80, 1)",24,0.013179571663920923
"(3951, 3)",4,0.002196595277320154
"(3556, 3)",19,0.01043382756727073
"(2774, 3)",2,0.001098297638660077
"(1692, 1)",8,0.004393190554640308
"(423, 2)",4,0.002196595277320154
"(2975, 2)",5,0.0027457440966501922
"(1168, 1)",13,0.007138934651290499
"(1272, 2)",18,0.009884678747940691
"(715, 4)",3,0.0016474464579901153
"(1249, 4)",7,0.003844041735310269
"(3795, 4)",2,0.001098297638660077
"(1256, 4)",7,0.003844041735310269
"(1260, 4)",5,0.0027457440966501922
"(1262, 5)",10,0.0054914881933003845
"(2212, 5)",2,0.001098297638660077
"(1281, 6)",4,0.002196595277320154
"(904, 4)",13,0.007138934651290499
"(1292, 5)",9,0.004942339373970346
"(760, 5)",2,0.001098297638660077
"(1295, 3)",4,0.002196595277320154
"(2245, 3)",3,0.0016474464579901153
"(3079, 5)",5,0.0027457440966501922
"(2427, 6)",6,0.0032948929159802307
"(1485, 6)",6,0.0032948929159802307
"(3416, 5)",1,0.0005491488193300384
"(1678, 4)",12,0.006589785831960461
"(3435, 4)",9,0.004942339373970346
"(3451, 4)",14,0.007688083470620538
"(1859, 4)",1,0.0005491488193300384
"(1860, 3)",2,0.001098297638660077
"(417, 6)",2,0.001098297638660077
"(3634, 6)",1,0.0005491488193300384
"(2693, 6)",4,0.002196595277320154
"(3498, 4)",9,0.004942339373970346
"(293, 5)",8,0.004393190554640308
"(2869, 5)",1,0.0005491488193300384
"(3671, 5)",10,0.0054914881933003845
"(2872, 5)",6,0.0032948929159802307
"(3681, 3)",2,0.001098297638660077
"(1302, 5)",7,0.003844041735310269
"(3844, 6)",3,0.0016474464579901153
"(1178, 6)",3,0.0016474464579901153
"(3862, 3)",3,0.0016474464579901153
"(1185, 5)",3,0.0016474464579901153
"(3871, 4)",5,0.0027457440966501922
"(3896, 5)",6,0.0032948929159802307
"(1355, 5)",2,0.001098297638660077
"(2313, 5)",3,0.0016474464579901153
"(3125, 3)",5,0.0027457440966501922
"(2329, 4)",11,0.0060406370126304225
"(3140, 4)",2,0.001098297638660077
"(1732, 4)",13,0.007138934651290499
"(3196, 5)",4,0.002196595277320154
"(3341, 6)",1,0.0005491488193300384
"(2542, 5)",4,0.002196595277320154
"(2704, 4)",1,0.0005491488193300384
"(3362, 4)",8,0.004393190554640308
"(2579, 5)",2,0.001098297638660077
"(3521, 4)",6,0.0032948929159802307
"(1017, 4)",6,0.0032948929159802307
"(1964, 5)",4,0.002196595277320154
"(1035, 5)",14,0.007688083470620538
"(3735, 5)",4,0.002196595277320154
"(1204, 4)",16,0.008786381109280615
"(3746, 4)",2,0.001098297638660077
"(1206, 5)",13,0.007138934651290499
"(2019, 4)",13,0.007138934651290499
"(82, 3)",2,0.001098297638660077
"(2023, 5)",6,0.0032948929159802307
"(1224, 5)",3,0.0016474464579901153
"(3780, 4)",2,0.001098297638660077
"(3929, 4)",3,0.0016474464579901153
"(3944, 1)",7,0.003844041735310269
"(2400, 1)",18,0.009884678747940691
"(2892, 1)",9,0.004942339373970346
"(3866, 1)",3,0.0016474464579901153
"(3885, 1)",22,0.012081274025260845
"(3886, 1)",19,0.01043382756727073
"(3891, 1)",5,0.0027457440966501922
"(3899, 1)",2,0.001098297638660077
"(1026, 1)",6,0.0032948929159802307
"(3568, 1)",15,0.008237232289950576
"(3285, 3)",19,0.01043382756727073
"(2630, 4)",1,0.0005491488193300384
"(2318, 4)",2,0.001098297638660077
"(373, 4)",3,0.0016474464579901153
"(3183, 1)",16,0.008786381109280615
"(2521, 1)",39,0.0214168039538715
"(1253, 2)",5,0.0027457440966501922
"(1271, 2)",12,0.006589785831960461
"(3025, 1)",3,0.0016474464579901153
"(2095, 2)",8,0.004393190554640308
"(940, 2)",6,0.0032948929159802307
"(954, 2)",10,0.0054914881933003845
"(2671, 2)",17,0.009335529928610654
"(491, 2)",7,0.003844041735310269
"(2367, 2)",9,0.004942339373970346
"(3196, 2)",4,0.002196595277320154
"(3519, 2)",5,0.0027457440966501922
"(2779, 2)",9,0.004942339373970346
"(1, 4)",8,0.004393190554640308
"(2064, 4)",10,0.0054914881933003845
"(919, 4)",18,0.009884678747940691
"(2424, 4)",11,0.0060406370126304225
"(3091, 4)",2,0.001098297638660077
"(1693, 4)",3,0.0016474464579901153
"(265, 4)",7,0.003844041735310269
"(2872, 4)",3,0.0016474464579901153
"(605, 4)",4,0.002196595277320154
"(1197, 4)",15,0.008237232289950576
"(3156, 4)",4,0.002196595277320154
"(1936, 4)",4,0.002196595277320154
"(2797, 3)",13,0.007138934651290499
"(2003, 4)",7,0.003844041735310269
"(1234, 4)",13,0.007138934651290499
"(3407, 1)",2,0.001098297638660077
"(3853, 1)",8,0.004393190554640308
"(3463, 1)",4,0.002196595277320154
"(1170, 1)",8,0.004393190554640308
"(304, 1)",15,0.008237232289950576
"(3793, 5)",14,0.007688083470620538
"(3799, 5)",1,0.0005491488193300384
"(927, 4)",2,0.001098297638660077
"(3203, 5)",3,0.0016474464579901153
"(1468, 5)",3,0.0016474464579901153
"(2428, 5)",3,0.0016474464579901153
"(2289, 5)",4,0.002196595277320154
"(3285, 5)",6,0.0032948929159802307
"(1690, 5)",7,0.003844041735310269
"(223, 5)",11,0.0060406370126304225
"(2805, 5)",4,0.002196595277320154
"(2806, 5)",3,0.0016474464579901153
"(2676, 5)",5,0.0027457440966501922
"(2688, 5)",6,0.0032948929159802307
"(2690, 5)",6,0.0032948929159802307
"(2694, 5)",7,0.003844041735310269
"(3653, 5)",5,0.0027457440966501922
"(2856, 5)",2,0.001098297638660077
"(1127, 5)",15,0.008237232289950576
"(3824, 5)",3,0.0016474464579901153
"(2881, 5)",6,0.0032948929159802307
"(481, 5)",5,0.0027457440966501922
"(1171, 4)",7,0.003844041735310269
"(2155, 5)",2,0.001098297638660077
"(2166, 5)",5,0.0027457440966501922
"(3115, 5)",4,0.002196595277320154
"(1513, 5)",12,0.006589785831960461
"(2337, 5)",4,0.002196595277320154
"(3155, 5)",9,0.004942339373970346
"(2355, 5)",9,0.004942339373970346
"(3159, 5)",4,0.002196595277320154
"(1704, 5)",14,0.007688083470620538
"(3176, 5)",12,0.006589785831960461
"(3197, 5)",4,0.002196595277320154
"(2541, 5)",4,0.002196595277320154
"(2701, 5)",8,0.004393190554640308
"(2702, 5)",3,0.0016474464579901153
"(2710, 5)",6,0.0032948929159802307
"(2712, 5)",11,0.0060406370126304225
"(302, 5)",2,0.001098297638660077
"(2723, 5)",5,0.0027457440966501922
"(3526, 5)",7,0.003844041735310269
"(2598, 5)",6,0.0032948929159802307
"(3543, 5)",2,0.001098297638660077
"(345, 5)",5,0.0027457440966501922
"(3717, 5)",11,0.0060406370126304225
"(2770, 5)",8,0.004393190554640308
"(45, 5)",9,0.004942339373970346
"(3745, 5)",5,0.0027457440966501922
"(1093, 5)",2,0.001098297638660077
"(365, 2)",4,0.002196595277320154
"(2452, 1)",4,0.002196595277320154
"(2842, 1)",17,0.009335529928610654
"(3223, 1)",15,0.008237232289950576
"(1846, 1)",7,0.003844041735310269
"(1567, 1)",2,0.001098297638660077
"(136, 1)",6,0.0032948929159802307
"(3378, 1)",2,0.001098297638660077
"(3232, 1)",3,0.0016474464579901153
"(3449, 1)",9,0.004942339373970346
"(1458, 1)",11,0.0060406370126304225
"(2466, 1)",4,0.002196595277320154
"(993, 1)",4,0.002196595277320154
"(2536, 1)",17,0.009335529928610654
"(386, 1)",11,0.0060406370126304225
"(554, 1)",9,0.004942339373970346
"(2200, 1)",5,0.0027457440966501922
"(1290, 5)",5,0.0027457440966501922
"(2617, 4)",10,0.0054914881933003845
"(2143, 5)",11,0.0060406370126304225
"(3563, 5)",2,0.001098297638660077
"(2979, 2)",3,0.0016474464579901153
"(850, 1)",17,0.009335529928610654
"(3581, 1)",7,0.003844041735310269
"(545, 1)",1,0.0005491488193300384
"(1348, 2)",18,0.009884678747940691
"(3152, 2)",8,0.004393190554640308
"(3950, 1)",16,0.008786381109280615
"(1117, 1)",6,0.0032948929159802307
"(614, 1)",5,0.0027457440966501922
"(2577, 1)",13,0.007138934651290499
"(167, 1)",3,0.0016474464579901153
"(2773, 1)",6,0.0032948929159802307
"(3580, 1)",7,0.003844041735310269
"(1040, 1)",5,0.0027457440966501922
"(385, 1)",6,0.0032948929159802307
"(3803, 1)",3,0.0016474464579901153
"(2593, 1)",17,0.009335529928610654
"(2760, 1)",4,0.002196595277320154
"(2050, 2)",5,0.0027457440966501922
"(2051, 2)",4,0.002196595277320154
"(3937, 2)",2,0.001098297638660077
"(3794, 5)",4,0.002196595277320154
"(585, 5)",6,0.0032948929159802307
"(588, 5)",4,0.002196595277320154
"(2065, 2)",17,0.009335529928610654
